-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569591760635375977e+00,2.025671005249023438e+01,1.625463104248046875e+02,2.250000000000000000e+00,3.241140127182006836e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
-1.569584131240844727e+00,2.016320800781250000e+01,1.625020446777343750e+02,2.250000000000000000e+00,8.621106147766113281e+00
